country,dc_id,sku,product_name,year,week,demand_raw,is_spike,is_zero,is_low,source_files
Poland,200,62170-027-000,Chipsy PAPRYKA ,2023,29,74.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2023,30,27.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2023,31,45.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2023,32,32.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2023,33,35.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2023,34,24.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2023,35,13.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2023,36,14.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2023,37,20.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2023,38,50.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2023,39,64.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2023,40,29.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2023,41,25.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2023,42,28.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2023,43,22.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2023,44,26.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2023,45,8.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2023,46,14.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2023,47,9.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2023,48,9.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2023,49,40.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2023,50,71.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2023,51,49.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2023,52,46.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2024,1,43.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2024,2,8.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2024,3,6.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2024,4,4.0,False,False,True,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2024,5,8.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2024,6,5.0,False,False,True,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2024,7,9.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2024,8,45.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2024,9,55.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2024,10,14.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2024,11,14.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2024,12,29.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2024,13,47.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2024,14,23.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2024,15,11.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2024,16,5.0,False,False,True,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2024,17,12.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2024,18,10.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2024,19,16.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2024,20,29.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2024,21,49.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2024,22,16.3,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2024,23,12.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2024,24,20.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2024,25,17.2,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2024,26,17.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2024,27,6.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2024,28,6.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2024,29,8.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2024,30,14.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2024,31,9.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2024,32,41.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2024,33,68.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2024,34,16.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2024,35,9.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2024,36,22.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2024,37,12.7,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2024,38,11.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2024,39,8.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2024,40,1.0,False,False,True,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2024,41,9.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2024,42,13.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2024,43,7.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2024,44,8.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2024,45,7.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2024,46,35.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2024,47,44.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2024,48,10.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2024,49,14.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2024,50,14.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2024,51,38.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2024,52,15.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2025,1,25.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2025,2,21.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2025,3,4.0,False,False,True,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2025,4,9.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2025,5,1.0,False,False,True,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2025,6,4.0,False,False,True,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2025,7,4.0,False,False,True,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2025,8,6.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2025,9,42.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2025,10,61.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2025,11,7.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2025,12,10.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2025,13,7.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2025,14,8.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2025,15,11.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2025,16,13.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2025,17,7.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2025,18,5.0,False,False,True,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2025,19,4.0,False,False,True,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2025,20,6.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2025,21,34.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2025,22,51.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2025,23,14.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2025,24,20.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2025,25,20.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2025,26,21.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2025,27,19.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2025,28,1.0,False,False,True,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2025,29,8.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2025,30,7.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2025,31,12.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2025,32,16.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2025,33,24.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2025,34,41.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2025,35,45.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2025,36,10.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2025,37,5.0,False,False,True,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2025,38,16.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2025,39,13.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2025,40,16.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2025,41,7.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2025,42,3.0,False,False,True,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2025,43,4.0,False,False,True,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2025,44,9.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,200,62170-027-000,Chipsy PAPRYKA ,2025,45,8.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2022,21,13.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2022,22,67.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2022,23,41.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2022,24,77.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2022,25,51.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2022,26,19.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2022,27,17.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2022,28,41.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2022,29,103.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2022,30,33.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2022,31,57.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2022,32,55.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2022,33,31.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2022,34,19.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2022,35,13.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2022,36,10.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2022,37,12.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2022,38,20.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2022,39,15.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2022,40,44.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2022,41,86.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2022,42,19.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2022,43,27.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2022,44,19.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2022,45,9.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2022,46,11.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2022,47,13.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2022,48,16.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2022,49,37.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2022,50,74.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2022,51,47.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2022,52,38.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2023,1,27.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2023,2,15.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2023,3,13.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2023,4,4.0,False,False,True,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2023,5,4.0,False,False,True,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2023,6,7.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2023,7,31.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2023,8,61.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2023,9,15.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2023,10,15.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2023,11,15.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2023,12,11.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2023,13,6.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2023,14,16.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2023,15,19.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2023,16,12.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2023,17,15.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2023,18,28.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2023,19,55.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2023,20,26.9,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2023,21,25.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2023,22,39.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2023,23,38.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2023,24,8.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2023,25,12.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2023,26,5.0,False,False,True,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2023,27,22.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2023,28,38.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2023,29,68.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2023,30,33.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2023,31,34.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2023,32,41.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2023,33,28.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2023,34,20.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2023,35,14.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2023,36,17.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2023,37,15.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2023,38,32.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2023,39,59.8,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2023,40,18.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2023,41,19.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2023,42,27.8,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
Poland,400,62170-027-000,Chipsy PAPRYKA ,2023,43,34.0,False,False,False,Polska 62170-027-000 Chipsy PAPRYKA.xlsx
