country,dc_id,sku,year,week,week_start,demand_raw,source_file,source_sheet,product_name
Poland,400,02589-489-000,2024,17,2024-04-22,2286.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2024,18,2024-04-29,2415.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2024,19,2024-05-06,2152.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2024,20,2024-05-13,2416.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2024,21,2024-05-20,2297.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2024,22,2024-05-27,2381.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2024,23,2024-06-03,2239.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2024,24,2024-06-10,2293.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2024,25,2024-06-17,2473.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2024,26,2024-06-24,2458.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2024,27,2024-07-01,2289.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2024,28,2024-07-08,2271.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2024,29,2024-07-15,2657.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2024,30,2024-07-22,2565.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2024,31,2024-07-29,2487.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2024,32,2024-08-05,2417.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2024,33,2024-08-12,2562.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2024,34,2024-08-19,2400.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2024,35,2024-08-26,2550.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2024,36,2024-09-02,2220.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2024,37,2024-09-09,2459.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2024,38,2024-09-16,2301.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2024,39,2024-09-23,2374.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2024,40,2024-09-30,2338.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2024,41,2024-10-07,2439.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2024,42,2024-10-14,2513.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2024,43,2024-10-21,2466.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2024,44,2024-10-28,2365.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2024,45,2024-11-04,2414.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2024,46,2024-11-11,2550.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2024,47,2024-11-18,2191.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2024,48,2024-11-25,2970.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2024,49,2024-12-02,2250.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2024,50,2024-12-09,2360.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2024,51,2024-12-16,2635.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2024,52,2024-12-23,1808.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2025,1,2024-12-30,1561.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2025,2,2025-01-06,2370.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2025,3,2025-01-13,2171.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2025,4,2025-01-20,2400.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2025,5,2025-01-27,2397.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2025,6,2025-02-03,2374.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2025,7,2025-02-10,2384.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2025,8,2025-02-17,2343.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2025,9,2025-02-24,2340.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2025,10,2025-03-03,2348.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2025,11,2025-03-10,2391.5,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2025,12,2025-03-17,2263.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2025,13,2025-03-24,2288.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2025,14,2025-03-31,2459.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2025,15,2025-04-07,2676.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2025,16,2025-04-14,2445.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2025,17,2025-04-21,2253.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2025,18,2025-04-28,2482.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2025,19,2025-05-05,2612.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2025,20,2025-05-12,2528.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2025,21,2025-05-19,2572.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2025,22,2025-05-26,2480.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2025,23,2025-06-02,2457.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2025,24,2025-06-09,2548.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2025,25,2025-06-16,2630.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2025,26,2025-06-23,2617.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2025,27,2025-06-30,2517.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2025,28,2025-07-07,2638.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2025,29,2025-07-14,2630.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2025,30,2025-07-21,3084.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2025,31,2025-07-28,2967.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2025,32,2025-08-04,2746.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2025,33,2025-08-11,2686.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2025,34,2025-08-18,2626.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2025,35,2025-08-25,2808.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2025,36,2025-09-01,2568.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2025,37,2025-09-08,2494.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2025,38,2025-09-15,2855.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2025,39,2025-09-22,2621.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2025,40,2025-09-29,2734.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2025,41,2025-10-06,2844.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2025,42,2025-10-13,2930.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2025,43,2025-10-20,3274.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2025,44,2025-10-27,2718.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,400,02589-489-000,2025,45,2025-11-03,1747.0,Polska 02589-489-000 TLUSZCZ.xlsx,ShortBaseByYear_Week,TLUSZCZ
Poland,100,05243-022-000,2019,1,2018-12-31,542.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2019,2,2019-01-07,418.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2019,3,2019-01-14,417.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2019,4,2019-01-21,479.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2019,5,2019-01-28,471.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2019,6,2019-02-04,437.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2019,7,2019-02-11,455.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2019,8,2019-02-18,523.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2019,9,2019-02-25,580.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2019,10,2019-03-04,564.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2019,11,2019-03-11,494.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2019,12,2019-03-18,525.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2019,13,2019-03-25,597.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2019,14,2019-04-01,617.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2019,15,2019-04-08,537.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2019,16,2019-04-15,620.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2019,17,2019-04-22,437.875,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2019,18,2019-04-29,579.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2019,19,2019-05-06,600.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2019,20,2019-05-13,677.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2019,21,2019-05-20,602.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2019,22,2019-05-27,667.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2019,23,2019-06-03,495.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2019,24,2019-06-10,552.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2019,25,2019-06-17,508.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2019,26,2019-06-24,567.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2019,27,2019-07-01,550.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2019,28,2019-07-08,583.25,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2019,29,2019-07-15,607.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2019,30,2019-07-22,532.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2019,31,2019-07-29,564.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2019,32,2019-08-05,608.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2019,33,2019-08-12,595.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2019,34,2019-08-19,514.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2019,35,2019-08-26,550.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2019,36,2019-09-02,623.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2019,37,2019-09-09,633.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2019,38,2019-09-16,515.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2019,39,2019-09-23,623.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2019,40,2019-09-30,648.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2019,41,2019-10-07,653.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2019,42,2019-10-14,582.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2019,43,2019-10-21,528.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2019,44,2019-10-28,521.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2019,45,2019-11-04,465.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2019,46,2019-11-11,643.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2019,47,2019-11-18,500.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2019,48,2019-11-25,659.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2019,49,2019-12-02,577.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2019,50,2019-12-09,502.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2019,51,2019-12-16,517.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2019,52,2019-12-23,397.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2020,1,2019-12-30,312.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2020,2,2020-01-06,432.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2020,3,2020-01-13,459.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2020,4,2020-01-20,494.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2020,5,2020-01-27,496.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2020,6,2020-02-03,496.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2020,7,2020-02-10,544.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2020,8,2020-02-17,476.875,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2020,9,2020-02-24,545.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2020,10,2020-03-02,561.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2020,11,2020-03-09,474.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2020,12,2020-03-16,90.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2020,13,2020-03-23,85.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2020,14,2020-03-30,102.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2020,15,2020-04-06,143.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2020,16,2020-04-13,104.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2020,17,2020-04-20,149.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2020,18,2020-04-27,209.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2020,19,2020-05-04,263.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2020,20,2020-05-11,272.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2020,21,2020-05-18,321.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2020,22,2020-05-25,267.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2020,23,2020-06-01,400.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2020,24,2020-06-08,364.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2020,25,2020-06-15,423.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2020,26,2020-06-22,377.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2020,27,2020-06-29,472.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2020,28,2020-07-06,495.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2020,29,2020-07-13,478.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2020,30,2020-07-20,450.375,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2020,31,2020-07-27,482.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2020,32,2020-08-03,545.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2020,33,2020-08-10,514.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2020,34,2020-08-17,453.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2020,35,2020-08-24,449.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2020,36,2020-08-31,540.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2020,37,2020-09-07,468.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2020,38,2020-09-14,479.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2020,39,2020-09-21,481.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2020,40,2020-09-28,615.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2020,41,2020-10-05,624.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2020,42,2020-10-12,514.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2020,43,2020-10-19,438.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2020,44,2020-10-26,7.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2020,47,2020-11-16,8.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2021,10,2021-03-08,45.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2021,11,2021-03-15,349.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2021,12,2021-03-22,350.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2021,13,2021-03-29,390.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2021,14,2021-04-05,310.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2021,15,2021-04-12,428.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2021,16,2021-04-19,341.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2021,17,2021-04-26,432.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2021,18,2021-05-03,511.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2021,19,2021-05-10,713.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2021,20,2021-05-17,332.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2021,21,2021-05-24,481.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2021,22,2021-05-31,520.375,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2021,23,2021-06-07,506.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2021,24,2021-06-14,507.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
Poland,100,05243-022-000,2021,25,2021-06-21,482.0,Polska 05243-022-000 KAWA.xlsx,ShortBaseByYear_Week,KAWA
